territorial,fecha_registro,pr,distancia_pr,fecha_acc,dia_semana_acc,min_acc,condic_meteor,estado_super,terreno,secc_tip,geometria_acc,tipo_cierre,horas_cierre,min_cierre,n_heridos,n_muertos,n_victimas,clase_accidente,causa_posible,ref_loc,hora_acc,duracion_cierre_horas
Valle del Cauca,2017-06-29 20:33:00,2,720.0,2017-01-06 05:00:00,viernes,20,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,no mantener distancia de seguridad,2301_1_2,9.0,15.0
Valle del Cauca,2017-06-29 20:20:00,7,200.0,2017-01-11 05:00:00,miercoles,30,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,no mantener distancia de seguridad,2301_1_7,22.0,2.0
Valle del Cauca,2017-06-29 20:06:00,12,0.0,2017-01-20 05:00:00,viernes,30,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,no mantener distancia de seguridad,2301_1_12,22.0,2.0
Valle del Cauca,2017-06-29 19:53:00,12,0.0,2017-01-25 05:00:00,miercoles,50,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,maniobras imprudentes,2301_1_12,16.0,8.0
Valle del Cauca,2017-06-29 19:43:00,12,0.0,2017-01-28 05:00:00,sabado,15,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,maniobras imprudentes,2301_1_12,19.0,5.0
Valle del Cauca,2017-05-09 15:30:00,11,300.0,2016-12-22 05:00:00,jueves,40,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,no mantener distancia de seguridad,2301_1_11,19.0,5.0
Valle del Cauca,2017-05-09 15:28:00,11,100.0,2016-12-28 05:00:00,miercoles,50,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,exceso en horas de conduccion,2301_1_11,14.0,10.0
Valle del Cauca,2017-05-09 15:23:00,8,836.0,2016-12-09 05:00:00,viernes,15,Lluvia,Humeda,Plano,Terraplen,Curva Izquierda,Parcial con reducción de carriles,0,0,1,0,1.0,Atropello,conducta de peatones,2301_1_8,7.0,17.0
Valle del Cauca,2017-05-09 15:20:00,8,750.0,2016-12-01 05:00:00,jueves,0,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,1,0,1.0,Choque,fallas mecanicas y del sistema electrico,2301_1_8,22.0,2.0
Valle del Cauca,2017-05-09 15:16:00,6,900.0,2016-12-04 05:00:00,domingo,40,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,1,0,1.0,Choque,imprudencia del conductor,2301_1_6,6.0,18.0
Valle del Cauca,2017-05-09 15:13:00,6,800.0,2016-12-23 05:00:00,viernes,30,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,no mantener distancia de seguridad,2301_1_6,19.0,5.0
Valle del Cauca,2017-05-09 15:05:00,4,570.0,2016-12-12 05:00:00,lunes,20,Normal,Seca y limpia,Plano,Terraplen,Curva Izquierda,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,desobediencia a normas y senales,2301_1_4,12.0,12.0
Valle del Cauca,2017-05-09 14:51:00,3,830.0,2016-12-03 05:00:00,sabado,45,Normal,Humeda,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,exceso en horas de conduccion,2301_1_3,6.0,18.0
Valle del Cauca,2017-05-09 14:46:00,1,470.0,2016-12-08 05:00:00,jueves,10,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,2,0,1.0,Choque,imprudencia del conductor,2301_1_1,12.0,12.0
Valle del Cauca,2017-05-09 14:42:00,1,100.0,2016-12-16 05:00:00,viernes,15,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,no mantener distancia de seguridad,2301_1_1,22.0,2.0
Valle del Cauca,2017-05-09 14:37:00,0,400.0,2016-12-12 05:00:00,lunes,20,Normal,Seca y limpia,Plano,Terraplen,Curva Izquierda,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,desobediencia a normas y senales,2301_1_0,15.0,9.0
Valle del Cauca,2018-04-16 19:08:00,10,270.0,2017-06-25 05:00:00,domingo,30,Normal,Seca y limpia,Plano,Terraplen,Curva Izquierda,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,no determinada,2301_1_10,18.0,6.0
Valle del Cauca,2018-04-16 18:44:00,12,0.0,2017-06-24 05:00:00,sabado,0,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Volcamiento,no determinada,2301_1_12,2.0,22.0
Valle del Cauca,2018-04-16 18:24:00,7,0.0,2017-06-20 05:00:00,martes,45,Normal,Seca y limpia,Plano,Terraplen,Curva Izquierda,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,no mantener distancia de seguridad,2301_1_7,22.0,2.0
Valle del Cauca,2018-04-16 18:05:00,10,745.0,2017-06-15 05:00:00,jueves,0,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,1,1.0,Atropello,no determinada,2301_1_10,0.0,0.0
Valle del Cauca,2018-04-16 17:56:00,6,647.0,2017-06-12 05:00:00,lunes,0,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,1,0,1.0,Choque,no mantener distancia de seguridad,2301_1_6,7.0,17.0
Valle del Cauca,2018-04-16 17:48:00,12,0.0,2017-06-11 05:00:00,domingo,10,Normal,Seca y limpia,Plano,Terraplen,Curva Derecha,Parcial con reducción de carriles,0,0,3,0,1.0,Choque,no mantener distancia de seguridad,2301_1_12,12.0,12.0
Valle del Cauca,2018-04-16 17:44:00,1,233.0,2017-06-09 05:00:00,viernes,10,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,1,0,1.0,Choque,impericia en el manejo,2301_1_1,19.0,5.0
Valle del Cauca,2018-04-16 16:59:00,3,250.0,2017-06-08 05:00:00,jueves,50,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,1,0,1.0,Choque,exceso de velocidad,2301_1_3,12.0,12.0
Valle del Cauca,2018-04-16 14:42:00,2,150.0,2017-06-08 05:00:00,jueves,30,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,1,0,1.0,Choque,no determinada,2301_1_2,19.0,5.0
Valle del Cauca,2018-04-16 13:58:00,5,507.0,2017-06-07 05:00:00,miercoles,20,Lluvia,Humeda,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,1,0,1.0,Choque,no determinada,2301_1_5,11.0,13.0
Valle del Cauca,2018-04-16 13:48:00,7,200.0,2017-06-06 05:00:00,martes,40,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,1,0,1.0,Choque,no mantener distancia de seguridad,2301_1_7,12.0,12.0
Valle del Cauca,2018-04-16 13:45:00,4,735.0,2017-06-02 05:00:00,viernes,45,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,13,0,1.0,Choque,fallas mecanicas y del sistema electrico,2301_1_4,12.0,12.0
Valle del Cauca,2018-04-16 13:38:00,7,0.0,2017-06-01 05:00:00,jueves,43,Normal,Seca y limpia,Plano,Terraplen,Curva Izquierda,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,adelantamientos indebidos,2301_1_7,12.0,12.0
Valle del Cauca,2018-04-09 21:33:00,7,630.0,2017-05-27 05:00:00,sabado,40,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,2,0,1.0,Choque,condiciones de la via y factores ambientales,2301_1_7,0.0,0.0
Valle del Cauca,2018-04-09 21:30:00,7,380.0,2017-05-19 05:00:00,viernes,10,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,no mantener distancia de seguridad,2301_1_7,10.0,14.0
Valle del Cauca,2018-04-09 21:27:00,7,630.0,2017-05-10 05:00:00,miercoles,45,Lluvia,Humeda,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,1,0,1.0,Choque,no determinada,2301_1_7,18.0,6.0
Valle del Cauca,2018-04-09 21:24:00,7,250.0,2017-05-09 05:00:00,martes,40,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,2,0,1.0,Choque,maniobras imprudentes,2301_1_7,10.0,14.0
Valle del Cauca,2018-04-09 21:20:00,7,250.0,2017-05-03 05:00:00,miercoles,50,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,1,0,1.0,Choque,maniobras imprudentes,2301_1_7,10.0,14.0
Valle del Cauca,2018-03-26 20:06:00,7,60.0,2017-05-31 05:00:00,miercoles,35,Normal,Seca y limpia,Plano,Terraplen,Curva Izquierda,Parcial con reducción de carriles,0,0,1,0,1.0,Choque,desobediencia a normas y senales,2301_1_7,16.0,8.0
Valle del Cauca,2018-03-26 19:46:00,6,930.0,2017-05-24 05:00:00,miercoles,30,Normal,Seca y limpia,Plano,Terraplen,Curva Izquierda,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,desobediencia a normas y senales,2301_1_6,9.0,15.0
Valle del Cauca,2018-03-26 19:44:00,6,65.0,2017-05-19 05:00:00,viernes,15,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,no mantener distancia de seguridad,2301_1_6,17.0,7.0
Valle del Cauca,2018-03-26 19:28:00,8,958.0,2017-05-16 05:00:00,martes,15,Normal,Seca y limpia,Plano,Terraplen,Curva Izquierda,Parcial con reducción de carriles,0,0,2,0,1.0,Choque,desobediencia a normas y senales,2301_1_8,7.0,17.0
Valle del Cauca,2018-03-26 19:03:00,1,39.0,2017-05-14 05:00:00,domingo,40,Lluvia,Humeda,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,3,0,1.0,Choque,maniobras imprudentes,2301_1_1,0.0,0.0
Valle del Cauca,2018-03-26 18:59:00,10,200.0,2017-05-15 05:00:00,lunes,30,Normal,Seca y limpia,Plano,Terraplen,Curva Izquierda,Parcial con reducción de carriles,0,0,1,0,1.0,Volcamiento,no determinada,2301_1_10,9.0,15.0
Valle del Cauca,2018-03-26 18:53:00,5,380.0,2017-05-12 05:00:00,viernes,50,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,no determinada,2301_1_5,17.0,7.0
Valle del Cauca,2018-03-26 18:24:00,1,519.0,2017-05-10 05:00:00,miercoles,30,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,no determinada,2301_1_1,11.0,13.0
Valle del Cauca,2018-03-26 18:21:00,5,454.0,2017-05-10 05:00:00,miercoles,20,Normal,Humeda,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,no determinada,2301_1_5,21.0,3.0
Valle del Cauca,2018-03-26 18:12:00,5,507.0,2017-05-10 05:00:00,miercoles,20,Normal,Humeda,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,1,0,1.0,Choque,no determinada,2301_1_5,13.0,11.0
Valle del Cauca,2018-03-09 19:31:00,4,584.0,2017-04-23 05:00:00,domingo,45,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,1,0,1.0,Choque,desobediencia a normas y senales,2301_1_4,9.0,15.0
Valle del Cauca,2018-03-09 19:19:00,5,730.0,2017-04-20 05:00:00,jueves,15,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,2,0,1.0,Volcamiento,fallas mecanicas y del sistema electrico,2301_1_5,5.0,19.0
Valle del Cauca,2018-03-09 19:02:00,6,325.0,2017-04-08 05:00:00,sabado,50,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,no mantener distancia de seguridad,2301_1_6,21.0,3.0
Valle del Cauca,2017-07-05 21:53:00,0,445.0,2017-03-18 05:00:00,sabado,50,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,1,0,1.0,Choque,desobediencia a normas y senales,2301_1_0,8.0,16.0
Valle del Cauca,2017-07-05 21:41:00,2,0.0,2017-03-09 05:00:00,jueves,0,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,no mantener distancia de seguridad,2301_1_2,16.0,8.0
Valle del Cauca,2017-07-05 21:38:00,1,220.0,2017-03-13 05:00:00,lunes,45,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,maniobras imprudentes,2301_1_1,4.0,20.0
Valle del Cauca,2017-07-05 19:56:00,3,15.0,2017-03-14 05:00:00,martes,40,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,embriaguez o sustancias alucinogenas,2301_1_3,4.0,20.0
Valle del Cauca,2017-07-05 19:49:00,3,190.0,2017-04-05 05:00:00,miercoles,0,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,no determinada,2301_1_3,1.0,23.0
Valle del Cauca,2018-04-19 19:14:00,9,350.0,2018-03-01 05:00:00,jueves,30,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,2,1,1.0,Choque,adelantamientos indebidos,2301_1_9,5.0,19.0
Valle del Cauca,2017-07-05 15:45:00,9,600.0,2017-02-12 05:00:00,domingo,10,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,1,0,1.0,Volcamiento,no determinada,2301_1_9,16.0,8.0
Valle del Cauca,2017-05-09 15:27:00,9,0.0,2016-12-14 05:00:00,miercoles,20,Normal,Seca y limpia,Plano,Terraplen,Curva Derecha,Parcial con reducción de carriles,0,0,1,0,1.0,Volcamiento,fallas mecanicas y del sistema electrico,2301_1_9,6.0,18.0
Valle del Cauca,2018-04-16 19:04:00,0,480.0,2017-06-24 05:00:00,sabado,20,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,no determinada,2301_2_0,3.0,21.0
Valle del Cauca,2018-04-16 18:39:00,7,585.0,2017-06-20 05:00:00,martes,40,Lluvia,Humeda,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,2,0,1.0,Atropello,no mantener distancia de seguridad,2301_2_7,22.0,2.0
Valle del Cauca,2018-04-16 18:36:00,0,480.0,2017-06-20 05:00:00,martes,50,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,maniobras imprudentes,2301_2_0,19.0,5.0
Valle del Cauca,2018-04-16 18:09:00,1,735.0,2017-06-16 05:00:00,viernes,30,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,1,0,1.0,Choque,impericia en el manejo,2301_2_1,10.0,14.0
Valle del Cauca,2018-04-16 18:01:00,11,650.0,2017-06-15 05:00:00,jueves,10,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,2,0,1.0,Atropello,conducta de peatones,2301_2_11,12.0,12.0
Valle del Cauca,2018-04-16 17:01:00,4,45.0,2017-06-08 05:00:00,domingo,50,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,no mantener distancia de seguridad,2301_2_4,5.0,19.0
Valle del Cauca,2018-04-16 13:52:00,4,270.0,2017-06-06 05:00:00,martes,0,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,1,0,1.0,Choque,no determinada,2301_2_4,8.0,16.0
Valle del Cauca,2018-03-26 20:03:00,6,198.0,2017-05-31 05:00:00,miercoles,23,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,no mantener distancia de seguridad,2301_2_6,15.0,9.0
Valle del Cauca,2018-03-26 19:59:00,4,500.0,2017-05-30 05:00:00,martes,56,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,3,0,1.0,Choque,desobediencia a normas y senales,2301_2_4,20.0,4.0
Valle del Cauca,2018-03-26 19:37:00,2,0.0,2017-05-17 05:00:00,miercoles,30,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,1,0,1.0,Choque,no determinada,2301_2_2,17.0,7.0
Valle del Cauca,2018-03-26 19:34:00,3,870.0,2017-05-17 05:00:00,miercoles,0,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,no mantener distancia de seguridad,2301_2_3,6.0,18.0
Valle del Cauca,2018-03-26 19:24:00,7,40.0,2017-05-15 05:00:00,lunes,36,Normal,Seca y limpia,Plano,Terraplen,Curva Izquierda,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,no determinada,2301_2_7,16.0,8.0
Valle del Cauca,2018-03-26 18:02:00,2,240.0,2017-05-04 05:00:00,jueves,10,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,no determinada,2301_2_2,18.0,6.0
Valle del Cauca,2018-03-09 19:36:00,2,903.0,2017-04-24 05:00:00,lunes,30,Normal,Humeda,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Volcamiento,exceso de velocidad,2301_2_2,8.0,16.0
Valle del Cauca,2018-03-09 19:21:00,8,1090.0,2017-04-20 05:00:00,jueves,20,Lluvia,Humeda,Plano,Terraplen,Curva Derecha,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,desobediencia a normas y senales,2301_2_8,0.0,0.0
Valle del Cauca,2018-03-09 19:16:00,8,635.0,2017-04-18 05:00:00,martes,20,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,3,0,1.0,Choque,no mantener distancia de seguridad,2301_2_8,20.0,4.0
Valle del Cauca,2018-03-09 19:13:00,1,510.0,2017-04-17 05:00:00,lunes,45,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,1,0,1.0,Choque,desobediencia a normas y senales,2301_2_1,14.0,10.0
Valle del Cauca,2018-03-09 18:59:00,4,480.0,2017-04-06 05:00:00,jueves,30,Lluvia,Humeda,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,maniobras imprudentes,2301_2_4,16.0,8.0
Valle del Cauca,2018-03-09 18:55:00,4,480.0,2017-04-05 05:00:00,miercoles,20,Lluvia,Humeda,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,no determinada,2301_2_4,16.0,8.0
Valle del Cauca,2018-03-09 18:47:00,1,510.0,2017-04-04 05:00:00,martes,45,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,1,0,1.0,Choque,desobediencia a normas y senales,2301_2_1,10.0,14.0
Valle del Cauca,2017-07-05 21:47:00,0,540.0,2017-03-15 05:00:00,miercoles,5,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,no mantener distancia de seguridad,2301_2_0,14.0,10.0
Valle del Cauca,2017-07-05 21:45:00,1,200.0,2017-03-02 05:00:00,jueves,20,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,no determinada,2301_2_1,3.0,21.0
Valle del Cauca,2017-07-05 20:17:00,1,600.0,2017-04-04 05:00:00,martes,45,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,1,0,1.0,Choque,desobediencia a normas y senales,2301_2_1,10.0,14.0
Valle del Cauca,2017-07-05 20:14:00,1,600.0,2017-03-14 05:00:00,martes,0,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,no determinada,2301_2_1,14.0,10.0
Valle del Cauca,2017-07-05 20:11:00,1,600.0,2017-04-17 05:00:00,lunes,45,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,adelantamientos indebidos,2301_2_1,14.0,10.0
Valle del Cauca,2017-07-05 20:04:00,3,15.0,2017-04-04 05:00:00,martes,30,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,no determinada,2301_2_3,16.0,8.0
Valle del Cauca,2017-07-05 20:00:00,3,15.0,2017-03-14 05:00:00,martes,0,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,1,0,1.0,Choque,no determinada,2301_2_3,7.0,17.0
Valle del Cauca,2017-07-05 19:37:00,4,500.0,2017-03-03 05:00:00,viernes,55,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,no mantener distancia de seguridad,2301_2_4,20.0,4.0
Valle del Cauca,2017-07-05 19:22:00,4,500.0,2017-04-06 05:00:00,jueves,30,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,no determinada,2301_2_4,3.0,21.0
Valle del Cauca,2017-07-05 19:11:00,5,280.0,2017-02-03 05:00:00,viernes,0,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,no mantener distancia de seguridad,2301_2_5,14.0,10.0
Valle del Cauca,2017-07-05 18:47:00,5,590.0,2017-04-20 05:00:00,jueves,15,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,2,0,1.0,Volcamiento,fallas mecanicas y del sistema electrico,2301_2_5,0.0,0.0
Valle del Cauca,2017-07-05 18:31:00,5,820.0,2017-03-14 05:00:00,martes,0,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,1,0,1.0,Choque,maniobras imprudentes,2301_2_5,14.0,10.0
Valle del Cauca,2017-07-05 17:29:00,11,400.0,2017-03-14 05:00:00,martes,20,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,no mantener distancia de seguridad,2301_2_11,10.0,14.0
Valle del Cauca,2017-07-05 17:26:00,3,870.0,2017-03-20 05:00:00,lunes,20,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,maniobras imprudentes,2301_2_3,22.0,2.0
Valle del Cauca,2017-07-05 17:21:00,3,0.0,2017-03-24 05:00:00,viernes,30,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Volcamiento,exceso de velocidad,2301_2_3,15.0,9.0
Valle del Cauca,2017-07-05 17:15:00,5,500.0,2017-02-01 05:00:00,miercoles,40,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,no determinada,2301_2_5,16.0,8.0
Valle del Cauca,2017-07-05 16:54:00,2,920.0,2017-02-02 05:00:00,jueves,30,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,2,0,1.0,Choque,no determinada,2301_2_2,18.0,6.0
Valle del Cauca,2017-07-06 16:11:00,7,900.0,2017-01-07 05:00:00,sabado,30,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,no mantener distancia de seguridad,2301_2_7,13.0,11.0
Valle del Cauca,2017-07-06 16:04:00,0,430.0,2017-03-09 05:00:00,jueves,20,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,no mantener distancia de seguridad,2301_2_0,10.0,14.0
Valle del Cauca,2017-07-05 15:47:00,1,200.0,2017-02-01 05:00:00,miercoles,10,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,no mantener distancia de seguridad,2301_2_1,10.0,14.0
